"","source","target"
"2668","Myb","Snai2"
"2669","Mybbp1a","Per2"
"2670","Mybl1","Rfx2"
"2671","Mybl2","Adora2b"
"2672","Mybl2","Adra2b"
"2673","Mybl2","Ccna1"
"2674","Mybl2","Col5a2"
"2675","Mybl2","Eln"
"2676","Mybl2","Erbb2"
"2677","Mybl2","Igfbp5"
"2678","Mybl2","Lin9"
"2679","Mybl2","Mip"
"2680","Mybl2","Pou5f1"
"2681","Mybl2","Prrc2a"
"2682","Mybl2","Rfx2"
"2683","Mybl2","Sftpa1"
"2684","Myc","Acp5"
"2685","Myc","Bax"
"2686","Myc","Bcat1"
"2687","Myc","Bcl2"
"2688","Myc","Cad"
"2689","Myc","Car1"
"2690","Myc","Cav1"
"2691","Myc","Ccnb1"
"2692","Myc","Ccnd2"
"2693","Myc","Cdca7"
"2694","Myc","Cdh1"
"2695","Myc","Cdk4"
"2696","Myc","Cdkn1a"
"2697","Myc","Cdkn2a"
"2698","Myc","Cdkn2b"
"2699","Myc","Cebpd"
"2700","Myc","Dkk1"
"2701","Myc","Eed"
"2702","Myc","Eif4e"
"2703","Myc","Ezh2"
"2704","Myc","Fasl"
"2705","Myc","Hdac2"
"2706","Myc","Hnrnpa1"
"2707","Myc","Hnrnpa2b1"
"2708","Myc","Mir122"
"2709","Myc","Mir18b"
"2710","Myc","Mta1"
"2711","Myc","Mxi1"
"2712","Myc","Myc"
"2713","Myc","Ndrg1"
"2714","Myc","Nfia"
"2715","Myc","Nop56"
"2716","Myc","Nrgn"
"2717","Myc","Odc1"
"2718","Myc","Pdgfrb"
"2719","Myc","Ptma"
"2720","Myc","Rhoa"
"2721","Myc","Slc11a1"
"2722","Myc","Slc1a2"
"2723","Myc","Snai1"
"2724","Myc","Suz12"
"2725","Myc","Tert"
"2726","Myc","Tfam"
"2727","Myc","Timp3"
"2728","Myc","Trp53"
"2729","Myc","Trrap"
"2730","Myc","Wnt4"
"2731","Myc","Zbtb17"
"2732","Myc","Zfp36"
"2733","Mycn","Acp5"
"2734","Mycn","Hdac2"
"2735","Mycn","Igfbp2"
"2736","Mycn","Igfbp6"
"2737","Mycn","Ndrg1"
"2738","Mycn","Nrgn"
"2739","Mycn","Otx2"
"2740","Mycn","Ptdss1"
"2741","Mycn","Smad4"
"2742","Myef2","Myl2"
"2743","Myf5","Ccnd3"
"2744","Myf5","Cdkn1a"
"2745","Myf5","Des"
"2746","Myf5","Myf6"
"2747","Myf5","Myh7b"
"2748","Myf5","Myod1"
"2749","Myf5","Myog"
"2750","Myf5","Rb1"
"2751","Myf5","Sp7"
"2752","Myf5","Trp73"
"2753","Myf6","Ampd1"
"2754","Myf6","Ccnd3"
"2755","Myf6","Cdkn1a"
"2756","Myf6","Des"
"2757","Myf6","Myog"
"2758","Myf6","Rb1"
"2759","Myf6","Reck"
"2760","Myf6","Trp73"
"2761","Myocd","Acta2"
"2762","Myocd","Mylk"
"2763","Myocd","Tagln"
"2764","Myocd","Tgfb1i1"
"2765","Myod1","Acacb"
"2766","Myod1","Acta2"
"2767","Myod1","Actc1"
"2768","Myod1","Aldh1a1"
"2769","Myod1","Ankrd2"
"2770","Myod1","Arnt"
"2771","Myod1","Atp6v1e1"
"2772","Myod1","Atp9a"
"2773","Myod1","Atxn3"
"2774","Myod1","Barx2"
"2775","Myod1","Bmp5"
"2776","Myod1","Ccnd1"
"2777","Myod1","Ccnd3"
"2778","Myod1","Cdc6"
"2779","Myod1","Cdh15"
"2780","Myod1","Cdkn1a"
"2781","Myod1","Cdkn1c"
"2782","Myod1","Cdo1"
"2783","Myod1","Cdon"
"2784","Myod1","Ckm"
"2785","Myod1","Crebbp"
"2786","Myod1","Dcx"
"2787","Myod1","Des"
"2788","Myod1","Fosl1"
"2789","Myod1","Ifi204"
"2790","Myod1","Igh"
"2791","Myod1","Inpp5k"
"2792","Myod1","Itga7"
"2793","Myod1","Maf"
"2794","Myod1","Myf6"
"2795","Myod1","Myf5"
"2796","Myod1","Myh7b"
"2797","Myod1","Myl1"
"2798","Myod1","Myl2"
"2799","Myod1","Myl6"
"2800","Myod1","Myog"
"2801","Myod1","Ppargc1a"
"2802","Myod1","Rb1"
"2803","Myod1","Reck"
"2804","Myod1","Sdc1"
"2805","Myod1","Selenow"
"2806","Myod1","Sgca"
"2807","Myod1","Sgcg"
"2808","Myod1","Smad7"
"2809","Myod1","Smarca4"
"2810","Myod1","Smtnl1"
"2811","Myod1","Snai2"
"2812","Myod1","Sp7"
"2813","Myod1","Trp73"
"2814","Myod1","Zbtb18"
"2815","Myog","Art1"
"2816","Myog","Barx2"
"2817","Myog","Ccnd3"
"2818","Myog","Cdkn1a"
"2819","Myog","Des"
"2820","Myog","Itga7"
"2821","Myog","Myef2"
"2822","Myog","Myf6"
"2823","Myog","Myh7b"
"2824","Myog","Myl1"
"2825","Myog","Myod1"
"2826","Myog","Pax7"
"2827","Myog","Rb1"
"2828","Myog","Trp73"
"2829","Mzf1","Sell"
"2830","Mzf1","Sod3"
"2831","Nab1","Egr1"
"2832","Nab1","Egr2"
"2833","Nab1","Ifngr1"
"2834","Nab1","Lhb"
"2835","Nab2","Egr2"
"2836","Nab2","Id2"
"2837","Nab2","Id4"
"2838","Nab2","Tnfsf10"
"2839","Nanog","Bglap2"
"2840","Nanog","Bmi1"
"2841","Nanog","Cdx2"
"2842","Nanog","Dkk1"
"2843","Nanog","Eras"
"2844","Nanog","Esrrb"
"2845","Nanog","Gata6"
"2846","Nanog","Idh1"
"2847","Nanog","Lin28a"
"2848","Nanog","Mir290a"
"2849","Nanog","Mir295"
"2850","Nanog","Mir302a"
"2851","Nanog","Nfkb1"
"2852","Nanog","Nr0b1"
"2853","Nanog","Snai1"
"2854","Nanog","Tcf3"
"2855","Nanog","Xist"
"2856","Nanog","Zfp42"
"2857","Nanog","Zfp57"
"2858","Nanog","Zfp819"
"2859","Ncoa1","Adipoq"
"2860","Ncoa1","Ar"
"2861","Ncoa1","Cdkn1a"
"2862","Ncoa1","Esr1"
"2863","Ncoa1","Gata4"
"2864","Ncoa1","Itga5"
"2865","Ncoa1","Mef2c"
"2866","Ncoa1","Nfkbia"
"2867","Ncoa1","Psat1"
"2868","Ncoa1","Twist1"
"2869","Ncoa1","Usp17le"
"2870","Ncoa2","Adipoq"
"2871","Ncoa2","Ar"
"2872","Ncoa2","Esrra"
"2873","Ncoa2","G6pc"
"2874","Ncoa2","Nfkbia"
"2875","Ncoa3","Clock"
"2876","Ncoa3","Igfbp3"
"2877","Ncoa3","Klf4"
"2878","Ncoa3","Nanog"
"2879","Ncoa3","Nfkbia"
"2880","Ncoa3","Npas2"
"2881","Ncoa3","Nr0b1"
"2882","Ncoa3","Pparg"
"2883","Ncoa3","Tbx3"
"2884","Ncoa4","Ar"
"2885","Ncoa5","Myc"
"2886","Ncoa6","Fos"
"2887","Ncoa6","Socs1"
"2888","Ncor1","Hdac3"
"2889","Ncor1","Hes1"
"2890","Ncor1","Mybl2"
"2891","Ncor1","Nfkbia"
"2892","Ncor1","Tshb"
"2893","Ncor2","Hes1"
"2894","Ncor2","Klkb1"
"2895","Ncor2","Mybl2"
"2896","Ncor2","Nfkbia"
"2897","Ncor2","Sirt1"
"2898","Ndn","Cdk1"
"2899","Ndn","Cdkn2a"
"2900","Ndn","Dlx2"
"2901","Ndn","Myc"
"2902","Neurod1","Atoh1"
"2903","Neurod1","G6pc2"
"2904","Neurod1","Ins2"
"2905","Neurod1","Insm2"
"2906","Neurod1","Mgat5b"
"2907","Neurod1","Nnat"
"2908","Neurod1","Pax6"
"2909","Neurod1","Pdx1"
"2910","Neurod1","Rnd2"
"2911","Neurod1","Sct"
"2912","Neurod1","St18"
"2913","Neurod6","Plppr4"
"2914","Neurod6","Ybx1"
"2915","Neurog1","Atoh1"
"2916","Neurog1","Dll3"
"2917","Neurog2","Dll3"
"2918","Neurog2","Eomes"
"2919","Neurog2","Epha5"
"2920","Neurog2","Neurod1"
"2921","Neurog2","Rnd2"
"2922","Neurog2","Sema3c"
"2923","Neurog3","Atoh8"
"2924","Neurog3","Vsx2"
"2925","Neurog3","Insm1"
"2926","Neurog3","Insm2"
"2927","Neurog3","Neurod1"
"2928","Neurog3","Pax4"
"2929","Nf1","Adam8"
"2930","Nf1","Fam89b"
"2931","Nf1","Mt1"
"2932","Nfat5","Akr1b3"
"2933","Nfat5","Bax"
"2934","Nfat5","Bcl2"
"2935","Nfat5","Vegfc"
"2936","Nfatc1","Aqp2"
"2937","Nfatc1","B3gat1"
"2938","Nfatc1","Bmp7"
"2939","Nfatc1","Cx3cr1"
"2940","Nfatc1","Csf2"
"2941","Nfatc1","Dcstamp"
"2942","Nfatc1","Foxp3"
"2943","Nfatc1","Il12b"
"2944","Nfatc1","Il2"
"2945","Nfatc1","Il2ra"
"2946","Nfatc1","Il4"
"2947","Nfatc1","Itgb3"
"2948","Nfatc1","Oscar"
"2949","Nfatc1","Pag1"
"2950","Nfatc2","Acp5"
"2951","Nfatc2","Bace1"
"2952","Nfatc2","Bcl2a1a"
"2953","Nfatc2","Cx3cr1"
"2954","Nfatc2","Ccna2"
"2955","Nfatc2","Ccr9"
"2956","Nfatc2","Csf2"
"2957","Nfatc2","Egr3"
"2958","Nfatc2","Icos"
"2959","Nfatc2","Ifng"
"2960","Nfatc2","Il10"
"2961","Nfatc2","Il12b"
"2962","Nfatc2","Il13"
"2963","Nfatc2","Il2"
"2964","Nfatc2","Il21"
"2965","Nfatc2","Il2ra"
"2966","Nfatc2","Il31"
"2967","Nfatc2","Il4"
"2968","Nfatc2","Il9"
"2969","Nfatc2","Nfatc1"
"2970","Nfatc2","Tnf"
"2971","Nfatc2ip","Il2"
"2972","Nfatc3","B3gat1"
"2973","Nfatc3","Il2"
"2974","Nfatc3","Mir23a"
"2975","Nfatc4","B3gat1"
"2976","Nfatc4","Myoz1"
"2977","Nfatc4","Myoz2"
"2978","Nfatc4","Ptgs2"
"2979","Nfe2","Abcc6"
"2980","Nfe2","Epb42"
"2981","Nfe2","Gcm2"
"2982","Nfe2","Hbb"
"2983","Nfe2","Hbb-b1"
"2984","Nfe2","Hbb-bs"
"2985","Nfe2","Hmbs"
"2986","Nfe2","Il2"
"2987","Nfe2","Tnf"
"2988","Nfe2","Tyms"
"2989","Nfe2l2","Abcc2"
"2990","Nfe2l2","Abcc3"
"2991","Nfe2l2","Abcc4"
"2992","Nfe2l2","Akr1b3"
"2993","Nfe2l2","Areg"
"2994","Nfe2l2","Bcl2"
"2995","Nfe2l2","Bglap"
"2996","Nfe2l2","Bglap3"
"2997","Nfe2l2","Calcoco2"
"2998","Nfe2l2","Cd36"
"2999","Nfe2l2","Cdkn2c"
"3000","Nfe2l2","Cebpb"
"3001","Nfe2l2","Cox17"
"3002","Nfe2l2","Cyp2a5"
"3003","Nfe2l2","Fas"
"3004","Nfe2l2","Fmo3"
"3005","Nfe2l2","Fos"
"3006","Nfe2l2","Gclc"
"3007","Nfe2l2","Gsta1"
"3008","Nfe2l2","Gsta2"
"3009","Nfe2l2","Hmox1"
"3010","Nfe2l2","Il10"
"3011","Nfe2l2","Keap1"
"3012","Nfe2l2","Krt16"
"3013","Nfe2l2","Mcm7"
"3014","Nfe2l2","Mdm2"
"3015","Nfe2l2","Mgst1"
"3016","Nfe2l2","Mir106b"
"3017","Nfe2l2","Mt1"
"3018","Nfe2l2","Nfatc1"
"3019","Nfe2l2","Nfe2l2"
"3020","Nfe2l2","Nfkb1"
"3021","Nfe2l2","Nqo1"
"3022","Nfe2l2","Pparg"
"3023","Nfe2l2","Prdx1"
"3024","Nfe2l2","Prdx2"
"3025","Nfe2l2","Ptgds"
"3026","Nfe2l2","Runx2"
"3027","Nfe2l2","Scarb1"
"3028","Nfe2l2","Sdha"
"3029","Nfe2l2","Slc40a1"
"3030","Nfe2l2","Slc7a11"
"3031","Nfe2l2","Sod2"
"3032","Nfe2l2","Sp7"
"3033","Nfe2l2","Sqstm1"
"3034","Nfe2l2","Srxn1"
"3035","Nfe2l2","Sult1e1"
"3036","Nfe2l2","Tgfb1"
"3037","Nfe2l2","Tnfsf11"
"3038","Nfe2l2","Txnip"
"3039","Nfe2l2","Txnrd1"
"3040","Nfe2l2","Ugt1a6a"
"3041","Nfe2l2","Il1rn"
"3042","Nfe2l3","Pla2g7"
"3043","Nfia","Fam89b"
"3044","Nfia","Gabra6"
"3045","Nfia","Gfap"
"3046","Nfia","Hgf"
"3047","Nfia","Slc2a4"
"3048","Nfib","Col2a1"
"3049","Nfib","Fam89b"
"3050","Nfic","Ccl2"
"3051","Nfic","Col1a1"
"3052","Nfic","Dspp"
"3053","Nfic","Fam89b"
"3054","Nfic","Gfap"
"3055","Nfic","Hgf"
"3056","Nfic","Klf4"
"3057","Nfic","Mbp"
"3058","Nfic","Mt1"
"3059","Nfic","Pdgfa"
"3060","Nfic","Pdgfra"
"3061","Nfil3","Abcb1a"
"3062","Nfil3","Abcb4"
"3063","Nfil3","Arnt"
"3064","Nfil3","Bmp4"
"3065","Nfil3","Cyp7a1"
"3066","Nfil3","Eomes"
"3067","Nfil3","Fgf21"
"3068","Nfil3","Id2"
"3069","Nfil3","Per2"
"3070","Nfil3","Ptgs2"
"3071","Nfix","Ckm"
"3072","Nfix","Fam89b"
"3073","Nfkb1","Adipoq"
"3074","Nfkb1","Adora1"
"3075","Nfkb1","Adora2a"
"3076","Nfkb1","Adora2b"
"3077","Nfkb1","Ager"
"3078","Nfkb1","Agt"
"3079","Nfkb1","Akt1"
"3080","Nfkb1","Aldh3a1"
"3081","Nfkb1","Alox5"
"3082","Nfkb1","Amh"
"3083","Nfkb1","Ankrd2"
"3084","Nfkb1","Apoe"
"3085","Nfkb1","Aqp5"
"3086","Nfkb1","Atp12a"
"3087","Nfkb1","Banp"
"3088","Nfkb1","Bcl2"
"3089","Nfkb1","Bcl2a1d"
"3090","Nfkb1","Bcl2l1"
"3091","Nfkb1","Bin1"
"3092","Nfkb1","Birc2"
"3093","Nfkb1","Birc3"
"3094","Nfkb1","Xiap"
"3095","Nfkb1","Bmp2"
"3096","Nfkb1","Bmpr2"
"3097","Nfkb1","Btk"
"3098","Nfkb1","COX2"
"3099","Nfkb1","Ccl12"
"3100","Nfkb1","Ccl2"
"3101","Nfkb1","Ccl20"
"3102","Nfkb1","Ccl22"
"3103","Nfkb1","Ccl5"
"3104","Nfkb1","Ccl9"
"3105","Nfkb1","Ccnd1"
"3106","Nfkb1","Ccnd3"
"3107","Nfkb1","Cd38"
"3108","Nfkb1","Cd40"
"3109","Nfkb1","Cd7"
"3110","Nfkb1","Cd80"
"3111","Nfkb1","Cd86"
"3112","Nfkb1","Cdk4"
"3113","Nfkb1","Cdkn1a"
"3114","Nfkb1","Cebpa"
"3115","Nfkb1","Cebpb"
"3116","Nfkb1","Cenpj"
"3117","Nfkb1","Cfb"
"3118","Nfkb1","Cflar"
"3119","Nfkb1","Col1a1"
"3120","Nfkb1","Csf1"
"3121","Nfkb1","Csf2"
"3122","Nfkb1","Ctnnb1"
"3123","Nfkb1","Cxadr"
"3124","Nfkb1","Cxcl1"
"3125","Nfkb1","Cxcl10"
"3126","Nfkb1","Cxcl13"
"3127","Nfkb1","Cxcl15"
"3128","Nfkb1","Cxcl2"
"3129","Nfkb1","Cyp11a1"
"3130","Nfkb1","Dcst1"
"3131","Nfkb1","Dcst2"
"3132","Nfkb1","Dcstamp"
"3133","Nfkb1","Defb2"
"3134","Nfkb1","Dmp1"
"3135","Nfkb1","Drd2"
"3136","Nfkb1","Dusp1"
"3137","Nfkb1","Ebi3"
"3138","Nfkb1","Ebna1bp2"
"3139","Nfkb1","Edn1"
"3140","Nfkb1","Egfr"
"3141","Nfkb1","Egr2"
"3142","Nfkb1","Elf3"
"3143","Nfkb1","Epas1"
"3144","Nfkb1","Fas"
"3145","Nfkb1","Fasl"
"3146","Nfkb1","Fbp1"
"3147","Nfkb1","Kdm2a"
"3148","Nfkb1","Fn1"
"3149","Nfkb1","Fos"
"3150","Nfkb1","Foxp3"
"3151","Nfkb1","Fth1"
"3152","Nfkb1","Gadd45b"
"3153","Nfkb1","Gclm"
"3154","Nfkb1","Glrx"
"3155","Nfkb1","Hamp"
"3156","Nfkb1","Hes1"
"3157","Nfkb1","Hmgcr"
"3158","Nfkb1","Hmox1"
"3159","Nfkb1","Hsd11b2"
"3160","Nfkb1","Ifnb1"
"3161","Nfkb1","Ifng"
"3162","Nfkb1","Igf2bp2"
"3163","Nfkb1","Igk"
"3164","Nfkb1","Ikbkb"
"3165","Nfkb1","Il1"
"3166","Nfkb1","Il10"
"3167","Nfkb1","Il12a"
"3168","Nfkb1","Il12b"
"3169","Nfkb1","Il15"
"3170","Nfkb1","Il1a"
"3171","Nfkb1","Il1b"
"3172","Nfkb1","Il2"
"3173","Nfkb1","Il23a"
"3174","Nfkb1","Il2ra"
"3175","Nfkb1","Il4"
"3176","Nfkb1","Il6"
"3177","Nfkb1","Irf4"
"3178","Nfkb1","Itgam"
"3179","Nfkb1","Junb"
"3180","Nfkb1","Kcnd2"
"3181","Nfkb1","Kcnip2"
"3182","Nfkb1","Kdr"
"3183","Nfkb1","Klf5"
"3184","Nfkb1","Lcn2"
"3185","Nfkb1","Lef1"
"3186","Nfkb1","Lif"
"3187","Nfkb1","Ltc4s"
"3188","Nfkb1","Nudt1"
"3189","Nfkb1","Mapk14"
"3190","Nfkb1","Mbp"
"3191","Nfkb1","Mmp14"
"3192","Nfkb1","Mmp2"
"3193","Nfkb1","Mmp3"
"3194","Nfkb1","Mmp9"
"3195","Nfkb1","Msx1"
"3196","Nfkb1","Myb"
"3197","Nfkb1","Myc"
"3198","Nfkb1","Myoz2"
"3199","Nfkb1","Nfkb1"
"3200","Nfkb1","Nfkbia"
"3201","Nfkb1","Nfkbiz"
"3202","Nfkb1","Ngb"
"3203","Nfkb1","Nos2"
"3204","Nfkb1","Nos3"
"3205","Nfkb1","Nqo1"
"3206","Nfkb1","Nrf1"
"3207","Nfkb1","Ntn1"
"3208","Nfkb1","Pck1"
"3209","Nfkb1","Pdk4"
"3210","Nfkb1","Per1"
"3211","Nfkb1","Per2"
"3212","Nfkb1","Phex"
"3213","Nfkb1","Pirb"
"3214","Nfkb1","Pla2g4a"
"3215","Nfkb1","Plaur"
"3216","Nfkb1","Plin2"
"3217","Nfkb1","Pmaip1"
"3218","Nfkb1","Ppara"
"3219","Nfkb1","Ppargc1a"
"3220","Nfkb1","Ppm1d"
"3221","Nfkb1","Ppp1r13l"
"3222","Nfkb1","Ppp1r14a"
"3223","Nfkb1","Prodh"
"3224","Nfkb1","Psme2"
"3225","Nfkb1","Pten"
"3226","Nfkb1","Ptges"
"3227","Nfkb1","Ptgs1"
"3228","Nfkb1","Ptgs2"
"3229","Nfkb1","Ptpn4"
"3230","Nfkb1","Rel"
"3231","Nfkb1","Relb"
"3232","Nfkb1","Ripk2"
"3233","Nfkb1","Sele"
"3234","Nfkb1","Selp"
"3235","Nfkb1","Shh"
"3236","Nfkb1","Slc1a2"
"3237","Nfkb1","Slc2a1"
"3238","Nfkb1","Slc2a4"
"3239","Nfkb1","Sod2"
"3240","Nfkb1","Sox9"
"3241","Nfkb1","Src"
"3242","Nfkb1","Stat1"
"3243","Nfkb1","Stk39"
"3244","Nfkb1","Tapbp"
"3245","Nfkb1","Tcrg-C1"
"3246","Nfkb1","Tec"
"3247","Nfkb1","Tert"
"3248","Nfkb1","Tgfb1"
"3249","Nfkb1","Thrb"
"3250","Nfkb1","Timp3"
"3251","Nfkb1","Tlr2"
"3252","Nfkb1","Tlr4"
"3253","Nfkb1","Tnf"
"3254","Nfkb1","Tnfaip3"
"3255","Nfkb1","Tnfrsf25"
"3256","Nfkb1","Tnfrsf4"
"3257","Nfkb1","Tnfsf13b"
"3258","Nfkb1","Tnfsf15"
"3259","Nfkb1","Trem1"
"3260","Nfkb1","Trim63"
"3261","Nfkb1","Trp53"
"3262","Nfkb1","Twist1"
"3263","Nfkb1","Ube2h"
"3264","Nfkb1","Upp1"
"3265","Nfkb1","Vcam1"
"3266","Nfkb1","Vegfa"
"3267","Nfkb1","Vegfc"
"3268","Nfkb1","Wap"
"3269","Nfkb1","Wt1"
"3270","Nfkb1","Yy1"
"3271","Nfkb1","Cdh1"
"3272","Nfkb1","Birc5"
"3273","Nfkb2","Ccnd1"
"3274","Nfkb2","Csf2"
"3275","Nfkb2","Dmp1"
"3276","Nfkb2","Hes1"
"3277","Nfkb2","Hif1a"
"3278","Nfkb2","Il23a"
"3279","Nfkb2","Myc"
"3280","Nfkb2","Rel"
"3281","Nfkb2","Relb"
"3282","Nfkb2","Snd1"
"3283","Nfkbia","Nfkb1"
"3284","Nfkbia","Ptgs2"
"3285","Nfkbiz","Nfkb1"
"3286","Nfkbiz","Nfkbiz"
"3287","Nfya","Adipoq"
"3288","Nfya","Arntl"
"3289","Nfya","Ccnd2"
"3290","Nfya","Cdk1"
"3291","Nfya","Cldn11"
"3292","Nfya","Dspp"
"3293","Nfya","E2f1"
"3294","Nfya","H2-Ab1"
"3295","Nfya","Hspa1b"
"3296","Nfya","Hspa5"
"3297","Nfya","Hspb1"
"3298","Nfya","Mapk1"
"3299","Nfya","Ogg1"
"3300","Nfya","Srebf1"
"3301","Nfya","Trp53"
"3302","Nfyb","Ccnd2"
"3303","Nfyb","Dspp"
"3304","Nfyb","H2-Ab1"
"3305","Nfyb","Srebf1"
"3306","Nfyc","Ccnd2"
"3307","Nfyc","Dspp"
"3308","Nfyc","Srebf1"
"3309","Nhlh2","Maoa"
"3310","Nhlh2","Mc4r"
"3311","Nhlh2","Pcsk1"
"3312","Nhlh2","Pcsk2"
"3313","Nhlh2","Pkd1"
"3314","Nkx2-1","Abca3"
"3315","Nkx2-1","Foxj1"
"3316","Nkx2-1","Hcrtr2"
"3317","Nkx2-1","Pax8"
"3318","Nkx2-1","Prdm13"
"3319","Nkx2-1","Scgb1a1"
"3320","Nkx2-1","Sftpb"
"3321","Nkx2-1","Sftpc"
"3322","Nkx2-1","Shh"
"3323","Nkx2-1","Sox17"
"3324","Nkx2-1","Wnt7b"
"3325","Nkx2-2","Arx"
"3326","Nkx2-2","Neurod1"
"3327","Nkx2-2","Pdgfra"
"3328","Nkx2-2","Pdx1"
"3329","Nkx2-2","Pet1"
"3330","Nkx2-3","Madcam1"
"3331","Nkx2-5","Adora1"
"3332","Nkx2-5","Calr"
"3333","Nkx2-5","Csl"
"3334","Nkx2-5","Etv2"
"3335","Nkx2-5","Fgf10"
"3336","Nkx2-5","Gjc1"
"3337","Nkx2-5","Hand1"
"3338","Nkx2-5","Hexim1"
"3339","Nkx2-5","Id2"
"3340","Nkx2-5","Ifi204"
"3341","Nkx2-5","Jarid2"
"3342","Nkx2-5","Lrrc10"
"3343","Nkx2-5","Mef2c"
"3344","Nkx2-5","Mov10l1"
"3345","Nkx2-5","Msx2"
"3346","Nkx2-5","Mycn"
"3347","Nkx2-5","Myl2"
"3348","Nkx2-5","Myocd"
"3349","Nkx2-5","Nppa"
"3350","Nkx2-5","Nppb"
"3351","Nkx2-5","Pitx2"
"3352","Nkx2-5","Tbx5"
"3353","Nkx2-5","Tll1"
"3354","Nkx2-5","Tlx2"
"3355","Nkx2-5","Trp53"
"3356","Nkx2-9","Akip1"
"3357","Nkx3-1","Acta2"
"3358","Nkx3-1","Actg2"
"3359","Nkx3-1","Ar"
"3360","Nkx3-2","Pax3"
"3361","Nkx3-2","Runx2"
"3362","Nkx6-1","Mafa"
"3363","Nono","Col2a1"
"3364","Nono","Mia"
"3365","Notch1","Casp3"
"3366","Notch1","Ccnd1"
"3367","Notch1","Ccne1"
"3368","Notch1","Cdkn1a"
"3369","Notch1","Ctnnb1"
"3370","Notch1","Dll4"
"3371","Notch1","Dtx1"
"3372","Notch1","Efnb2"
"3373","Notch1","Gata2"
"3374","Notch1","Hes5"
"3375","Notch1","Hey1"
"3376","Notch1","Hey2"
"3377","Notch1","Nfkb1"
"3378","Notch1","Nrarp"
"3379","Notch1","Pax7"
"3380","Notch1","Rbpj"
"3381","Notch1","Runx2"
"3382","Notch1","Scgb3a2"
"3383","Notch1","Smarcc1"
"3384","Notch1","Sox9"
"3385","Notch1","Sp7"
"3386","Notch1","Spi1"
"3387","Notch1","Tcf3"
"3388","Notch2","Gzmb"
"3389","Notch2","Hes1"
"3390","Notch2","Notch3"
"3391","Notch2","Tcf3"
"3392","Notch3","Foxp3"
"3393","Notch3","Hes5"
"3394","Notch3","Nrarp"
"3395","Notch3","Ptcra"
"3396","Notch4","Dlk1"
"3397","Notch4","Hes1"
"3398","Notch4","Hey1"
"3399","Npas1","Th"
"3400","Npas2","Maoa"
"3401","Nr0b1","Cyp11a1"
"3402","Nr0b1","Cyp19a1"
"3403","Nr0b1","Esrrg"
"3404","Nr0b1","Hnf4a"
"3405","Nr0b1","Nr5a1"
"3406","Nr0b1","Pou5f1"
"3407","Nr0b1","Pparg"
"3408","Nr0b1","Rlf"
"3409","Nr0b1","Sf1"
"3410","Nr0b1","Srebf1"
"3411","Nr0b1","Star"
"3412","Nr0b2","Bglap"
"3413","Nr0b2","Bhmt"
"3414","Nr0b2","Cdkn1a"
"3415","Nr0b2","Cyp7a1"
"3416","Nr0b2","Cyp8b1"
"3417","Nr0b2","Mir127"
"3418","Nr0b2","Mir433"
"3419","Nr0b2","Mtf1"
"3420","Nr0b2","Mttp"
"3421","Nr0b2","Neurod1"
"3422","Nr0b2","Npas2"
"3423","Nr0b2","Nr5a2"
"3424","Nr0b2","Pparg"
"3425","Nr0b2","Ppargc1a"
"3426","Nr0b2","Serpine1"
"3427","Nr0b2","Slc40a1"
"3428","Nr0b2","Slc51b"
"3429","Nr0b2","Smad3"
"3430","Nr0b2","Smad7"
"3431","Nr1d1","Arntl"
"3432","Nr1d1","Gja1"
"3433","Nr1d1","Nfil3"
"3434","Nr1d1","Nr0b2"
"3435","Nr1d2","Gja1"
"3436","Nr1h2","Arg2"
"3437","Nr1h2","Csrp1"
"3438","Nr1h2","Fasn"
"3439","Nr1h2","Nos2"
"3440","Nr1h3","Abca1"
"3441","Nr1h3","Abcg1"
"3442","Nr1h3","Apoe"
"3443","Nr1h3","Arg2"
"3444","Nr1h3","Bhlhe40"
"3445","Nr1h3","Cyp7b1"
"3446","Nr1h3","Cyp7a1"
"3447","Nr1h3","F3"
"3448","Nr1h3","Lipe"
"3449","Nr1h3","Map3k8"
"3450","Nr1h3","Mlxipl"
"3451","Nr1h3","Nos2"
"3452","Nr1h3","Nr1h3"
"3453","Nr1h3","Plin1"
"3454","Nr1h3","Pltp"
"3455","Nr1h3","Srebf1"
"3456","Nr1h3","Ucp1"
"3457","Nr1h4","Abcb11"
"3458","Nr1h4","Abcc2"
"3459","Nr1h4","Abcc4"
"3460","Nr1h4","Fabp6"
"3461","Nr1h4","Hhex"
"3462","Nr1h4","Ins2"
"3463","Nr1h4","Klf11"
"3464","Nr1h4","Krt13"
"3465","Nr1h4","Nr0b2"
"3466","Nr1h4","Scarb1"
"3467","Nr1h4","Slc10a1"
"3468","Nr1i2","Akr1b7"
"3469","Nr1i2","Cd36"
"3470","Nr1i2","Cdkn1a"
"3471","Nr1i2","Cyp24a1"
"3472","Nr1i2","Cyp2b10"
"3473","Nr1i2","Cyp2c29"
"3474","Nr1i2","Cyp3a11"
"3475","Nr1i2","Cyp3a41a"
"3476","Nr1i2","E2f1"
"3477","Nr1i2","Insig1"
"3478","Nr1i2","Msx2"
"3479","Nr1i2","Ppara"
"3480","Nr1i3","Akr1b7"
"3481","Nr1i3","Atp6v1e1"
"3482","Nr1i3","Cpt1a"
"3483","Nr1i3","Cyp2b10"
"3484","Nr1i3","Cyp3a11"
"3485","Nr1i3","Cyp7a1"
"3486","Nr1i3","Mcl1"
